Day,Month,Year,State,Temp_Min,Temp_Max,Rain_mm,Evaporation_mm,Sun_hours,Wind_Direction,Wind_Speed,Time_since_midnight,Temp_9am,RH_9am,Cld_9am,Dir_9am,Spd_9am,MSLP_9am,Temp_3pm,RH_3pm,Cld_3pm,Dir_3pm,Spd_3pm,MSLP_3pm,Temp_Diff,Rain_Indicator,Tomorrow_Rain_Indicator,Tomorrow_Rain_mm
29,2,2024,QLD,22.6,31.4,0.0,8.0,11.6,5.0,24.0,888,27.9,69.0,7.0,6.0,4,1018.9,30.2,58.0,1.0,5.0,11.0,1015.1,8.799999999999997,0,0,0.0
1,3,2024,QLD,22.6,31.4,0.0,7.0,9.3,10.0,20.0,901,28.3,66.0,7.0,1.0,2,1017.5,30.1,57.0,1.0,5.0,9.0,1014.1,8.799999999999997,0,0,0.0
2,3,2024,QLD,21.8,32.7,0.0,7.6,11.4,9.0,24.0,945,27.9,60.0,3.0,8.0,4,1016.1,30.5,55.0,1.0,5.0,11.0,1011.5,10.900000000000002,0,1,0.4
3,3,2024,QLD,24.3,30.0,0.4,7.0,1.7,14.0,19.0,747,27.0,81.0,8.0,14.0,6,1014.5,28.7,69.0,7.0,7.0,6.0,1012.2,5.699999999999999,1,0,0.0
4,3,2024,QLD,24.2,32.3,0.0,4.0,6.0,6.0,39.0,752,29.3,70.0,2.0,7.0,7,1016.2,26.2,81.0,7.0,3.0,11.0,1015.8,8.099999999999998,0,1,7.0
5,3,2024,QLD,21.7,28.1,7.0,6.4,2.1,6.0,31.0,894,23.6,89.0,8.0,2.0,6,1021.4,26.7,64.0,7.0,11.0,15.0,1019.1,6.400000000000002,1,1,2.6
6,3,2024,QLD,20.2,29.4,2.6,3.4,11.7,10.0,37.0,811,26.3,59.0,2.0,11.0,9,1020.9,28.1,52.0,3.0,3.0,13.0,1018.2,9.2,1,1,0.4
7,3,2024,QLD,20.1,30.0,0.4,8.8,9.6,10.0,30.0,898,25.4,71.0,7.0,7.0,6,1020.8,29.0,54.0,3.0,3.0,15.0,1018.1,9.9,1,1,2.4
8,3,2024,QLD,20.6,29.6,2.4,6.8,6.6,6.0,35.0,955,23.9,81.0,7.0,10.0,9,1021.1,26.9,65.0,7.0,11.0,13.0,1019.3,9.0,1,1,0.2
9,3,2024,QLD,21.5,29.6,0.2,7.2,10.3,11.0,44.0,818,27.6,54.0,1.0,11.0,15,1021.9,28.1,51.0,2.0,11.0,17.0,1019.9,8.100000000000001,1,1,0.4
10,3,2024,QLD,20.6,28.5,0.4,10.0,5.3,11.0,41.0,570,26.1,66.0,7.0,6.0,13,1022.9,27.8,52.0,7.0,6.0,17.0,1021.2,7.899999999999999,1,1,5.2
11,3,2024,QLD,21.4,28.4,5.2,6.2,2.9,3.0,35.0,629,26.0,74.0,5.0,6.0,7,1022.0,23.3,89.0,7.0,11.0,13.0,1019.6,7.0,1,1,6.4
12,3,2024,QLD,20.4,29.7,6.4,6.0,11.2,12.0,31.0,658,26.6,63.0,1.0,11.0,9,1018.4,28.7,46.0,1.0,11.0,15.0,1014.4,9.3,1,1,0.2
13,3,2024,QLD,20.7,29.6,0.2,6.6,10.7,6.0,31.0,957,27.4,60.0,1.0,11.0,11,1014.7,28.2,51.0,1.0,11.0,17.0,1012.5,8.900000000000002,1,0,0.0
14,3,2024,QLD,21.1,29.6,0.0,8.2,3.0,3.0,19.0,720,25.9,74.0,7.0,11.0,9,1012.6,27.7,62.0,8.0,11.0,7.0,1009.8,8.5,0,1,0.8
15,3,2024,QLD,19.8,30.3,0.8,4.8,7.4,6.0,39.0,999,26.6,69.0,3.0,13.0,6,1013.0,30.1,55.0,5.0,12.0,9.0,1011.2,10.5,1,0,0.0
16,3,2024,QLD,20.8,28.5,0.0,7.2,4.7,6.0,33.0,939,24.6,67.0,7.0,13.0,7,1018.0,26.0,55.0,7.0,11.0,13.0,1015.3,7.699999999999999,0,0,0.0
17,3,2024,QLD,19.6,28.3,0.0,6.6,5.0,10.0,28.0,927,24.0,78.0,7.0,12.0,6,1015.3,26.0,75.0,7.0,6.0,7.0,1011.7,8.7,0,1,16.2
18,3,2024,QLD,20.8,29.0,16.2,3.4,3.7,10.0,24.0,0,24.2,83.0,7.0,8.0,2,1015.5,28.3,58.0,7.0,5.0,6.0,1012.7,8.2,1,1,0.6
19,3,2024,QLD,21.3,28.8,0.6,3.0,7.8,10.0,22.0,22,24.0,92.0,7.0,2.0,2,1017.1,27.3,66.0,4.0,3.0,11.0,1015.1,7.5,1,1,0.4
20,3,2024,QLD,21.2,30.4,0.4,5.4,10.5,5.0,24.0,846,27.1,71.0,2.0,12.0,2,1017.6,28.5,61.0,1.0,10.0,9.0,1015.1,9.2,1,0,0.0
21,3,2024,QLD,22.3,26.4,0.0,6.8,0.1,12.0,39.0,652,26.4,67.0,7.0,12.0,11,1020.1,24.3,63.0,8.0,12.0,13.0,1019.9,4.099999999999998,0,0,0.0
22,3,2024,QLD,19.8,26.9,0.0,5.8,1.8,6.0,33.0,677,23.8,65.0,8.0,12.0,11,1022.4,25.7,54.0,7.0,11.0,15.0,1020.0,7.099999999999998,0,0,0.0
23,3,2024,QLD,18.8,25.9,0.0,6.6,2.0,6.0,24.0,573,24.7,65.0,7.0,6.0,9,1021.7,24.0,71.0,7.0,3.0,11.0,1019.3,7.099999999999998,0,1,1.8
24,3,2024,QLD,19.9,21.4,1.8,4.0,0.0,12.0,15.0,579,21.1,90.0,8.0,13.0,6,1020.2,20.7,87.0,8.0,6.0,2.0,1018.7,1.5,1,1,6.4
25,3,2024,QLD,18.7,22.1,6.4,1.0,0.0,14.0,13.0,525,19.9,89.0,8.0,14.0,7,1020.2,21.5,95.0,8.0,13.0,2.0,1017.5,3.400000000000002,1,1,31.2
26,3,2024,QLD,19.9,23.0,31.2,19.2,0.0,12.0,20.0,687,21.5,98.0,8.0,2.0,4,1018.4,22.4,94.0,8.0,2.0,7.0,1015.3,3.1000000000000014,1,1,56.6
27,3,2024,QLD,20.8,26.7,56.6,0.4,0.0,3.0,39.0,254,22.0,89.0,8.0,11.0,7,1019.7,23.1,90.0,8.0,11.0,11.0,1018.5,5.899999999999999,1,1,7.2
28,3,2024,QLD,20.1,28.6,7.2,0.0,9.9,6.0,26.0,871,26.5,66.0,2.0,6.0,7,1021.5,27.1,54.0,7.0,11.0,15.0,1019.7,8.5,1,0,0.0
29,3,2024,QLD,18.5,28.8,0.0,5.8,8.4,3.0,26.0,1118,25.5,67.0,1.0,12.0,2,1024.6,26.8,64.0,6.0,10.0,7.0,1022.1,10.3,0,1,6.2
30,3,2024,QLD,20.1,28.2,6.2,5.0,9.4,6.0,24.0,582,26.2,65.0,3.0,2.0,9,1024.9,27.8,55.0,2.0,11.0,9.0,1021.7,8.099999999999998,1,1,0.2
31,3,2024,QLD,19.4,27.3,0.2,6.4,5.0,11.0,24.0,682,23.5,70.0,7.0,11.0,6,1021.8,26.6,59.0,7.0,3.0,9.0,1018.1,7.900000000000002,1,0,0.0
1,4,2024,QLD,20.3,25.8,0.0,4.0,1.6,3.0,26.0,833,24.5,68.0,8.0,12.0,6,1020.3,24.1,70.0,8.0,11.0,7.0,1017.6,5.5,0,1,3.6
2,4,2024,QLD,20.1,28.6,3.6,3.0,10.6,9.0,17.0,1070,25.2,76.0,1.0,7.0,4,1019.0,28.0,61.0,1.0,9.0,7.0,1014.3,8.5,1,1,0.2
3,4,2024,QLD,20.3,31.8,0.2,5.8,10.7,5.0,20.0,883,26.6,71.0,1.0,2.0,4,1017.4,29.6,62.0,1.0,9.0,7.0,1014.4,11.5,1,0,0.0
4,4,2024,QLD,22.6,28.6,0.0,5.4,7.7,3.0,26.0,735,26.6,71.0,7.0,3.0,7,1018.1,26.7,69.0,5.0,3.0,7.0,1015.7,6.0,0,1,6.2
5,4,2024,QLD,19.9,26.2,6.2,3.4,0.6,7.0,15.0,191,22.6,88.0,8.0,6.0,4,1017.6,25.7,79.0,7.0,10.0,6.0,1014.0,6.300000000000001,1,1,3.2
6,4,2024,QLD,19.5,30.3,3.2,0.6,9.2,14.0,26.0,760,23.6,77.0,7.0,4.0,9,1017.1,29.3,63.0,6.0,10.0,7.0,1012.8,10.8,1,1,9.4
7,4,2024,QLD,22.2,29.7,9.4,4.4,5.3,4.0,24.0,623,23.3,94.0,7.0,4.0,6,1012.8,28.2,63.0,6.0,15.0,7.0,1008.4,7.5,1,1,0.6
8,4,2024,QLD,21.4,30.5,0.6,4.2,7.4,4.0,15.0,690,24.7,69.0,7.0,7.0,6,1012.0,30.0,40.0,7.0,16.0,4.0,1008.1,9.1,1,0,0.0
9,4,2024,QLD,21.3,29.1,0.0,5.0,6.9,7.0,24.0,989,23.7,74.0,7.0,14.0,7,1008.5,28.2,47.0,7.0,4.0,7.0,1004.8,7.800000000000001,0,0,0.0
10,4,2024,QLD,16.4,27.2,0.0,8.4,11.0,14.0,33.0,579,19.7,49.0,0.0,4.0,17,1011.6,27.0,35.0,1.0,14.0,7.0,1009.7,10.8,0,0,0.0
11,4,2024,QLD,15.6,27.7,0.0,6.4,10.8,6.0,19.0,826,21.1,54.0,0.0,14.0,7,1017.7,26.7,39.0,1.0,11.0,2.0,1015.1,12.1,0,0,0.0
12,4,2024,QLD,16.6,28.0,0.0,5.4,10.3,10.0,24.0,946,23.0,65.0,1.0,13.0,6,1020.1,27.1,45.0,2.0,6.0,7.0,1016.7,11.4,0,0,0.0
13,4,2024,QLD,17.1,27.3,0.0,5.4,10.7,9.0,22.0,823,22.6,68.0,1.0,13.0,6,1022.0,25.6,56.0,3.0,10.0,9.0,1019.1,10.2,0,0,0.0
14,4,2024,QLD,17.5,28.1,0.0,5.0,10.6,5.0,24.0,925,23.5,71.0,1.0,14.0,4,1023.7,26.4,54.0,1.0,5.0,7.0,1020.9,10.6,0,0,0.0
15,4,2024,QLD,17.6,28.3,0.0,5.2,10.7,10.0,17.0,982,22.4,72.0,6.0,7.0,7,1024.8,26.9,56.0,2.0,10.0,9.0,1021.7,10.7,0,0,0.0
16,4,2024,QLD,18.0,28.8,0.0,4.8,10.5,10.0,17.0,862,23.7,78.0,3.0,7.0,6,1024.3,27.3,47.0,5.0,10.0,9.0,1019.9,10.8,0,0,0.0
17,4,2024,QLD,18.0,27.3,0.0,4.4,2.5,3.0,22.0,922,22.3,79.0,7.0,7.0,4,1022.8,25.7,60.0,7.0,10.0,11.0,1019.5,9.3,0,0,0.0
18,4,2024,QLD,19.2,26.3,0.0,4.0,5.4,10.0,15.0,952,22.1,86.0,7.0,12.0,2,1018.9,24.7,72.0,7.0,10.0,6.0,1014.5,7.100000000000001,0,0,0.0
19,4,2024,QLD,18.3,28.3,0.0,3.0,10.8,10.0,22.0,896,23.1,72.0,1.0,7.0,6,1015.4,26.2,50.0,1.0,3.0,11.0,1013.1,10.0,0,0,0.0
20,4,2024,QLD,17.1,25.7,0.0,5.6,4.1,6.0,22.0,644,22.6,63.0,1.0,2.0,4,1018.5,22.0,65.0,7.0,14.0,6.0,1016.0,8.599999999999998,0,1,16.6
21,4,2024,QLD,17.2,21.9,16.6,2.2,0.7,6.0,28.0,718,19.7,87.0,7.0,7.0,6,1019.7,19.9,89.0,7.0,2.0,7.0,1018.3,4.699999999999999,1,1,23.8
22,4,2024,QLD,16.6,25.9,23.8,0.6,8.7,11.0,37.0,835,21.5,80.0,3.0,2.0,6,1023.2,24.3,58.0,7.0,11.0,19.0,1021.1,9.299999999999995,1,1,1.6
23,4,2024,QLD,17.2,26.3,1.6,5.4,9.1,11.0,26.0,732,20.9,83.0,6.0,13.0,6,1023.8,24.1,62.0,6.0,3.0,13.0,1020.5,9.1,1,1,1.2
24,4,2024,QLD,17.1,27.7,1.2,4.6,9.3,10.0,17.0,1018,21.3,74.0,2.0,7.0,7,1020.6,27.3,43.0,7.0,14.0,4.0,1016.5,10.599999999999998,1,0,0.0
25,4,2024,QLD,16.1,28.6,0.0,3.4,7.7,2.0,20.0,751,20.1,83.0,6.0,13.0,6,1017.7,25.8,53.0,7.0,3.0,7.0,1014.4,12.5,0,0,0.0
26,4,2024,QLD,18.6,24.3,0.0,4.6,2.2,3.0,26.0,727,21.4,70.0,7.0,13.0,6,1020.0,22.6,61.0,7.0,11.0,9.0,1018.5,5.699999999999999,0,0,0.0
27,4,2024,QLD,16.0,25.5,0.0,3.8,10.0,3.0,22.0,961,20.9,67.0,1.0,7.0,7,1023.9,23.4,60.0,1.0,11.0,9.0,1022.0,9.5,0,0,0.0
28,4,2024,QLD,16.3,26.1,0.0,4.8,7.2,3.0,28.0,969,20.9,77.0,6.0,7.0,4,1026.2,23.7,64.0,7.0,11.0,9.0,1022.8,9.8,0,1,0.4
29,4,2024,QLD,16.4,26.0,0.4,4.2,10.2,3.0,22.0,778,21.7,74.0,1.0,14.0,4,1025.1,25.2,55.0,1.0,11.0,9.0,1021.6,9.6,1,0,0.0
30,4,2024,QLD,16.1,26.4,0.0,6.2,9.9,3.0,20.0,851,20.8,73.0,2.0,7.0,6,1022.7,24.1,67.0,3.0,10.0,7.0,1019.9,10.299999999999995,0,0,0.0
1,5,2024,QLD,16.2,25.9,0.0,4.2,8.7,7.0,26.0,785,21.3,69.0,1.0,13.0,9,1023.6,25.1,51.0,7.0,2.0,7.0,1021.6,9.7,0,0,0.0
2,5,2024,QLD,17.0,23.6,0.0,5.0,3.2,12.0,39.0,679,21.5,66.0,7.0,2.0,7,1024.5,22.3,62.0,8.0,11.0,13.0,1022.8,6.600000000000001,0,0,0.0
3,5,2024,QLD,16.9,23.3,0.0,3.6,3.7,6.0,33.0,779,19.9,73.0,7.0,7.0,4,1024.8,22.4,70.0,7.0,11.0,7.0,1021.6,6.400000000000002,0,1,1.0
4,5,2024,QLD,16.1,22.8,1.0,3.4,0.2,3.0,17.0,976,19.0,83.0,7.0,7.0,4,1021.7,22.3,77.0,7.0,11.0,6.0,1018.4,6.699999999999999,1,1,0.6
5,5,2024,QLD,17.3,26.4,0.6,1.3,7.1,10.0,17.0,1011,19.2,89.0,8.0,14.0,7,1019.9,25.6,56.0,3.0,13.0,2.0,1016.0,9.099999999999998,1,1,0.2
6,5,2024,QLD,16.3,26.2,0.2,2.8,8.2,6.0,20.0,946,21.4,75.0,1.0,13.0,6,1020.6,23.6,57.0,7.0,6.0,9.0,1018.1,9.9,1,1,0.4
7,5,2024,QLD,16.3,24.2,0.4,4.4,7.2,6.0,33.0,718,20.4,78.0,4.0,7.0,6,1022.9,22.8,70.0,6.0,11.0,13.0,1021.1,7.899999999999999,1,1,8.8
8,5,2024,QLD,15.5,23.8,8.8,0.8,6.5,3.0,33.0,741,20.1,71.0,7.0,13.0,6,1026.4,23.1,51.0,5.0,11.0,9.0,1023.3,8.3,1,1,0.4
9,5,2024,QLD,16.3,24.6,0.4,4.0,5.9,10.0,31.0,809,20.7,75.0,5.0,7.0,6,1026.6,21.0,79.0,7.0,6.0,11.0,1025.1,8.3,1,1,0.6
10,5,2024,QLD,16.1,24.8,0.6,3.6,9.6,3.0,31.0,871,22.1,69.0,1.0,2.0,4,1027.0,22.0,65.0,5.0,11.0,13.0,1023.9,8.7,1,1,0.8
11,5,2024,QLD,16.0,25.3,0.8,4.6,7.9,10.0,19.0,823,19.7,81.0,7.0,7.0,6,1023.8,23.1,74.0,7.0,10.0,7.0,1020.2,9.3,1,1,1.8
12,5,2024,QLD,17.8,25.6,1.8,2.8,4.8,4.0,11.0,1388,19.3,90.0,7.0,14.0,4,1020.7,24.4,66.0,5.0,0.0,0.0,1016.2,7.800000000000001,1,1,1.6
13,5,2024,QLD,11.3,24.2,1.6,2.0,10.2,7.0,20.0,640,19.1,59.0,0.0,14.0,9,1019.5,23.9,41.0,1.0,4.0,9.0,1017.0,12.9,1,0,0.0
14,5,2024,QLD,13.1,26.6,0.0,4.0,9.9,2.0,17.0,771,19.3,67.0,1.0,13.0,6,1024.1,25.4,53.0,3.0,0.0,0.0,1021.6,13.500000000000002,0,0,0.0
15,5,2024,QLD,15.7,25.6,0.0,4.0,8.6,6.0,24.0,754,19.5,78.0,6.0,7.0,6,1026.7,23.9,51.0,7.0,3.0,11.0,1024.4,9.900000000000002,0,1,8.2
16,5,2024,QLD,16.9,20.4,8.2,4.4,1.6,12.0,20.0,726,18.8,92.0,8.0,7.0,6,1027.0,19.2,93.0,8.0,13.0,4.0,1024.2,3.5,1,1,8.0
17,5,2024,QLD,14.7,22.3,8.0,0.4,2.0,6.0,22.0,844,19.0,82.0,7.0,13.0,6,1023.1,21.1,72.0,7.0,11.0,9.0,1019.6,7.600000000000001,1,1,0.8
18,5,2024,QLD,14.6,25.3,0.8,2.6,9.8,2.0,39.0,1256,20.0,71.0,1.0,7.0,6,1017.6,24.5,48.0,2.0,7.0,4.0,1012.8,10.7,1,0,0.0
19,5,2024,QLD,12.8,22.8,0.0,4.6,10.0,2.0,28.0,632,17.7,57.0,1.0,14.0,7,1017.8,22.5,38.0,1.0,2.0,7.0,1015.5,10.0,0,0,0.0
20,5,2024,QLD,10.9,23.1,0.0,4.0,10.2,14.0,19.0,639,17.2,61.0,1.0,7.0,7,1021.1,22.8,37.0,1.0,7.0,6.0,1018.1,12.2,0,0,0.0
21,5,2024,QLD,10.0,23.0,0.0,4.0,4.2,12.0,20.0,781,16.4,57.0,4.0,7.0,6,1022.7,22.0,53.0,7.0,2.0,6.0,1020.5,13.0,0,0,0.0
22,5,2024,QLD,14.1,23.8,0.0,4.0,4.3,2.0,19.0,837,17.5,65.0,7.0,13.0,9,1024.1,23.3,49.0,5.0,13.0,6.0,1021.0,9.7,0,0,0.0
23,5,2024,QLD,11.5,24.1,0.0,2.8,9.9,2.0,17.0,578,17.0,73.0,1.0,7.0,6,1025.3,23.6,40.0,1.0,6.0,4.0,1022.6,12.6,0,0,0.0
24,5,2024,QLD,11.8,24.0,0.0,3.4,7.4,6.0,17.0,849,17.6,68.0,2.0,13.0,6,1025.9,22.1,61.0,8.0,3.0,7.0,1023.0,12.2,0,1,3.4
25,5,2024,QLD,15.8,21.6,3.4,2.8,0.1,13.0,19.0,589,16.6,96.0,8.0,13.0,6,1026.4,20.9,67.0,7.0,13.0,6.0,1023.0,5.800000000000001,1,1,1.0
26,5,2024,QLD,14.8,24.0,1.0,2.0,8.7,10.0,15.0,951,19.2,75.0,2.0,13.0,4,1025.1,21.7,63.0,3.0,3.0,4.0,1021.7,9.2,1,0,0.0
27,5,2024,QLD,13.5,24.4,0.0,3.0,9.7,10.0,19.0,958,17.0,87.0,1.0,13.0,4,1025.0,22.2,62.0,1.0,5.0,6.0,1022.0,10.9,0,0,0.0
28,5,2024,QLD,14.7,23.6,0.0,2.6,2.1,11.0,20.0,954,17.3,82.0,7.0,13.0,2,1027.2,22.9,58.0,6.0,6.0,6.0,1024.6,8.900000000000002,0,1,0.2
29,5,2024,QLD,14.4,24.2,0.2,2.0,9.6,11.0,31.0,920,19.0,71.0,1.0,13.0,6,1028.6,23.3,62.0,2.0,3.0,9.0,1025.8,9.8,1,1,1.0
30,5,2024,QLD,15.2,23.1,1.0,4.6,5.0,3.0,19.0,651,18.9,77.0,7.0,14.0,4,1028.2,20.1,84.0,7.0,14.0,2.0,1024.7,7.900000000000002,1,1,3.0
31,5,2024,QLD,16.0,25.8,3.0,0.2,5.7,5.0,20.0,726,17.6,99.0,7.0,7.0,2,1024.9,24.3,63.0,7.0,9.0,7.0,1020.7,9.8,1,1,4.6
1,6,2024,QLD,17.1,22.4,4.6,2.2,0.0,4.0,37.0,1071,18.9,96.0,8.0,0.0,0,1019.2,22.2,81.0,8.0,9.0,4.0,1013.6,5.299999999999997,1,1,5.0
2,6,2024,QLD,14.1,22.0,5.0,2.2,9.6,4.0,28.0,202,17.3,68.0,3.0,4.0,11,1017.1,21.8,48.0,2.0,4.0,6.0,1014.2,7.9,1,0,0.0
3,6,2024,QLD,12.2,20.7,0.0,2.2,10.0,4.0,35.0,842,16.3,65.0,1.0,14.0,7,1015.8,19.4,46.0,1.0,4.0,15.0,1012.3,8.5,0,0,0.0
4,6,2024,QLD,8.2,21.6,0.0,5.4,9.7,7.0,17.0,677,15.1,60.0,6.0,14.0,6,1017.7,20.9,35.0,2.0,13.0,2.0,1015.2,13.400000000000002,0,0,0.0
5,6,2024,QLD,8.5,22.5,0.0,2.6,9.1,7.0,13.0,327,14.3,69.0,3.0,13.0,6,1018.8,22.0,39.0,1.0,5.0,2.0,1015.1,14.0,0,0,0.0
6,6,2024,QLD,12.1,22.7,0.0,1.8,8.9,4.0,22.0,1196,17.2,67.0,1.0,7.0,6,1017.9,22.4,42.0,1.0,7.0,6.0,1015.1,10.6,0,0,0.0
7,6,2024,QLD,10.2,19.9,0.0,4.2,9.9,0.0,26.4652278177458,0,14.6,56.0,0.0,4.0,6,1017.1,17.6,45.0,0.0,15.0,17.0,1013.9,9.7,0,0,0.0
8,6,2024,QLD,9.0,21.7,0.0,4.0,9.6,14.0,41.0,812,15.2,61.0,0.0,15.0,7,1017.1,21.2,44.0,2.0,14.0,11.0,1014.0,12.7,0,0,0.0
9,6,2024,QLD,9.2,23.2,0.0,4.0,9.1,4.0,22.0,746,17.9,58.0,2.0,8.0,2,1019.6,23.2,42.0,7.0,4.0,7.0,1016.4,14.0,0,0,0.0
10,6,2024,QLD,11.2,23.4,0.0,4.4,9.9,15.0,22.0,842,17.2,62.0,7.0,7.0,6,1020.3,23.0,31.0,1.0,4.0,7.0,1016.9,12.2,0,0,0.0
11,6,2024,QLD,9.7,23.0,0.0,4.2,10.0,14.0,19.0,875,15.9,64.0,0.0,14.0,6,1022.6,22.8,35.0,0.0,14.0,4.0,1017.8,13.3,0,0,0.0
12,6,2024,QLD,8.5,24.5,0.0,4.0,10.2,15.0,35.0,895,19.2,46.0,1.0,14.0,9,1015.1,24.1,32.0,1.0,15.0,15.0,1010.0,16.0,0,0,0.0
13,6,2024,QLD,11.1,21.4,0.0,5.6,10.2,4.0,19.0,848,15.9,48.0,0.0,7.0,6,1018.4,20.7,35.0,1.0,13.0,6.0,1016.4,10.3,0,0,0.0
14,6,2024,QLD,8.5,22.9,0.0,4.0,8.7,13.0,17.0,606,13.9,62.0,1.0,13.0,6,1018.8,22.4,40.0,5.0,4.0,6.0,1014.6,14.4,0,0,0.0
15,6,2024,QLD,11.6,22.5,0.0,3.6,9.1,14.0,20.0,1088,15.1,60.0,5.0,7.0,4,1014.4,22.1,28.0,1.0,15.0,6.0,1009.7,10.9,0,0,0.0
16,6,2024,QLD,10.7,21.3,0.0,0.0,9.7,15.0,24.0,828,15.5,60.0,1.0,7.0,9,1014.5,21.2,39.0,1.0,4.0,4.0,1011.5,10.6,0,0,0.0
17,6,2024,QLD,10.3,20.2,0.0,5.6,9.9,4.0,33.0,796,14.2,54.0,1.0,14.0,11,1014.9,19.4,22.0,0.0,4.0,13.0,1011.6,9.9,0,0,0.0
18,6,2024,QLD,8.9,21.4,0.0,6.2,10.0,7.0,20.0,1116,14.4,56.0,1.0,7.0,4,1016.7,20.5,41.0,6.0,15.0,9.0,1013.7,12.499999999999998,0,0,0.0
19,6,2024,QLD,10.4,21.3,0.0,5.6,10.0,14.0,20.0,529,15.4,54.0,0.0,7.0,9,1018.0,20.9,33.0,1.0,8.0,6.0,1015.0,10.9,0,0,0.0
20,6,2024,QLD,8.0,22.1,0.0,3.4,7.4,7.0,13.0,763,13.3,60.0,7.0,7.0,4,1019.7,21.0,36.0,6.0,12.0,4.0,1017.2,14.1,0,0,0.0
21,6,2024,QLD,10.3,24.1,0.0,3.0,5.4,4.0,19.0,1428,13.0,75.0,4.0,0.0,0,1020.2,21.7,56.0,7.0,9.0,6.0,1016.5,13.8,0,0,0.0
22,6,2024,QLD,12.9,20.6,0.0,2.8,3.2,7.0,19.0,45,15.6,57.0,7.0,13.0,7,1022.5,19.6,45.0,4.0,11.0,4.0,1019.6,7.700000000000001,0,0,0.0
23,6,2024,QLD,7.7,21.5,0.0,2.0,9.6,4.0,24.0,848,13.8,64.0,1.0,7.0,7,1020.9,20.3,41.0,3.0,2.0,9.0,1017.0,13.8,0,0,0.0
24,6,2024,QLD,9.6,22.8,0.0,4.4,9.6,10.0,19.0,927,15.1,61.0,1.0,7.0,7,1020.5,20.6,57.0,1.0,3.0,7.0,1017.8,13.2,0,1,2.8
25,6,2024,QLD,12.6,23.4,2.8,3.2,8.2,5.0,17.0,869,14.7,94.0,4.0,7.0,6,1023.2,23.1,51.0,1.0,9.0,4.0,1020.4,10.8,1,1,0.2
26,6,2024,QLD,12.5,24.6,0.2,1.8,8.7,5.0,15.0,868,17.1,81.0,1.0,7.0,4,1024.1,22.5,62.0,2.0,9.0,6.0,1020.2,12.1,1,0,0.0
27,6,2024,QLD,13.9,25.1,0.0,2.6,6.6,7.0,13.0,1206,16.7,87.0,4.0,13.0,4,1022.7,22.4,66.0,6.0,9.0,4.0,1019.1,11.2,0,0,0.0
28,6,2024,QLD,13.1,24.2,0.0,2.6,9.9,6.0,22.0,841,17.6,79.0,0.0,7.0,6,1024.8,22.2,58.0,2.0,3.0,11.0,1022.6,11.1,0,0,0.0
29,6,2024,QLD,12.2,22.7,0.0,3.4,3.9,1.0,17.0,808,16.1,84.0,3.0,13.0,2,1025.2,21.4,64.0,7.0,9.0,6.0,1021.8,10.5,0,0,0.0
30,6,2024,QLD,13.7,27.7,0.0,2.2,7.4,14.0,22.0,1316,18.9,82.0,7.0,0.0,0,1020.2,26.0,53.0,2.0,16.0,7.0,1014.1,14.0,0,1,0.2
1,7,2024,QLD,18.0,20.1,0.2,3.6,0.1,13.0,15.0,619,19.2,81.0,8.0,2.0,6,1019.3,19.1,80.0,8.0,2.0,2.0,1017.5,2.1000000000000014,1,1,11.6
2,7,2024,QLD,13.5,16.6,11.6,1.6,0.1,7.0,20.0,345,13.9,96.0,8.0,7.0,4,1022.9,16.4,90.0,8.0,2.0,4.0,1020.8,3.1000000000000014,1,1,14.8
3,7,2024,QLD,13.5,20.0,14.8,1.8,0.8,6.0,35.0,1003,14.7,85.0,8.0,7.0,7,1025.4,19.0,68.0,7.0,2.0,7.0,1023.7,6.5,1,1,0.6
4,7,2024,QLD,13.0,21.4,0.6,2.4,4.8,6.0,37.0,976,15.9,73.0,5.0,13.0,7,1028.1,20.5,50.0,4.0,6.0,13.0,1026.0,8.399999999999999,1,0,0.0
5,7,2024,QLD,11.3,21.6,0.0,4.0,7.7,12.0,35.0,927,15.9,71.0,3.0,7.0,7,1030.3,20.1,56.0,6.0,6.0,11.0,1028.5,10.3,0,1,1.8
6,7,2024,QLD,12.5,21.9,1.8,3.4,5.6,6.0,41.0,955,17.3,74.0,2.0,13.0,6,1031.4,19.9,54.0,7.0,6.0,15.0,1029.2,9.4,1,1,0.2
7,7,2024,QLD,13.3,21.9,0.2,3.4,6.8,6.0,30.0,706,16.6,70.0,6.0,13.0,6,1030.1,20.8,54.0,2.0,3.0,11.0,1026.7,8.599999999999998,1,1,0.2
8,7,2024,QLD,12.1,20.8,0.2,4.0,2.7,10.0,24.0,817,15.5,88.0,7.0,2.0,4,1027.4,17.4,87.0,8.0,3.0,4.0,1023.8,8.700000000000001,1,1,4.8
9,7,2024,QLD,14.6,22.4,4.8,1.4,1.7,14.0,11.0,593,16.5,94.0,8.0,0.0,0,1024.0,20.5,77.0,7.0,14.0,6.0,1020.3,7.799999999999999,1,0,0.0
10,7,2024,QLD,14.7,24.0,0.0,0.6,5.1,13.0,17.0,613,16.4,97.0,7.0,14.0,6,1022.2,22.8,57.0,7.0,4.0,7.0,1019.0,9.3,0,0,0.0
11,7,2024,QLD,12.6,24.4,0.0,2.6,9.8,6.0,19.0,698,17.1,70.0,1.0,14.0,7,1020.5,22.6,52.0,1.0,11.0,4.0,1016.2,11.8,0,0,0.0
